Gender,Salary,LocationId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA,Churn_Prediction,Churn_Probability,CLV,Risk_Segment,Geography
1,110454.46,2,7,147754.68,1,1,1,1,0,0,0,0,0,0.2516031984799294,774053.9094513508,Low Risk,France
0,88479.02,2,3,119827.49379288736,3,0,0,1,0,0,0,0,1,0.949616144899554,18112.11325293127,High Risk,France
1,122639.73,4,10,113292.17,1,1,1,0,0,0,1,0,0,0.4648640449012081,606267.1359816471,Medium Risk,UK
1,79723.78,6,5,119827.49379288736,2,1,0,0,0,0,0,1,0,0.0681507590393619,558305.7956855883,Low Risk,USA
1,97677.52,1,2,115163.38,1,1,1,0,1,0,0,0,0,0.4648640449012081,123256.13069741023,Medium Risk,Germany
1,100720.02,1,10,118098.62,1,1,1,0,1,0,0,0,0,0.4648640449012081,631988.1780954929,Medium Risk,Germany
1,104730.52,6,9,119827.49379288736,2,1,1,0,0,0,0,1,0,0.0681507590393619,1004950.432234059,Low Risk,USA
1,22499.29,3,8,119827.49379288736,1,1,1,0,0,1,0,0,0,0.4648640449012081,512992.00270361075,Medium Risk,Spain
1,28257.89,5,0,120825.7,1,1,0,0,0,0,0,0,1,0.6512775207088773,0.0,Medium Risk,France
1,109988.09,4,6,119827.49379288736,2,0,1,0,0,0,1,0,0,0.0681507590393619,669966.954822706,Low Risk,UK
1,149991.32,2,1,119827.49379288736,1,0,1,1,0,0,0,0,0,0.4648640449012081,64124.000337951344,Medium Risk,France
1,45180.8,4,6,133845.28,2,1,1,0,0,0,1,0,0,0.2905765233758223,569717.9032040191,Low Risk,UK
1,181605.85,6,7,119827.49379288736,2,1,0,0,0,0,0,1,0,0.0681507590393619,781628.1139598236,Low Risk,USA
0,126469.09,1,5,108541.04,1,1,1,0,1,0,0,0,1,0.5073786097760308,267348.19010577723,Medium Risk,Germany
1,160810.85,6,10,119827.49379288736,1,1,0,0,0,0,0,1,1,0.6512775207088773,417865.4072269729,Medium Risk,USA
1,88146.86,2,1,119827.49379288736,2,0,0,1,0,0,0,0,0,0.0681507590393619,111661.15913711766,Low Risk,France
0,88333.74,5,2,113817.06,1,0,0,0,0,0,0,0,1,0.7604298681876703,54534.336133383666,High Risk,France
1,90174.83,2,8,137300.23,1,1,0,1,0,0,0,0,1,0.6512775207088773,383037.41290273104,Medium Risk,France
1,81298.09,2,5,158024.38,1,1,0,1,0,0,0,0,1,0.6512775207088773,275533.2679102125,Medium Risk,France
0,60013.17,1,7,127837.54,1,0,1,0,1,0,0,0,1,0.5073786097760308,440828.5467432859,Medium Risk,Germany
1,100940.91,4,4,161533.0,1,1,0,0,0,0,1,0,1,0.6512775207088773,225320.75298933167,Medium Risk,UK
1,12599.94,1,7,161171.7,2,1,0,0,1,0,0,0,0,0.2905765233758223,800372.9142320029,Low Risk,Germany
1,128590.73,1,9,80958.36,1,1,1,0,1,0,0,0,0,0.4648640449012081,389913.5637164865,Medium Risk,Germany
1,23180.37,6,7,119827.49379288736,2,0,1,0,0,0,0,1,0,0.0681507590393619,781628.1139598236,Low Risk,USA
1,55796.83,3,2,146193.6,2,1,1,0,0,1,0,0,0,0.2905765233758223,207426.34394440879,Low Risk,Spain
1,152097.02,5,8,119827.49379288736,2,0,1,0,0,0,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,France
1,162443.05,6,4,115021.76,1,0,1,0,0,0,0,1,0,0.4648640449012081,246209.1175789761,Medium Risk,USA
1,55551.26,1,1,126773.43,1,1,1,0,1,0,0,0,0,0.4648640449012081,67841.02054419984,Medium Risk,Germany
0,109496.69,2,3,92889.91,1,1,1,1,0,0,0,0,1,0.5073786097760308,137278.66980593815,Medium Risk,France
1,72105.63,1,9,119827.49379288736,2,1,1,0,1,0,0,0,0,0.0681507590393619,1004950.432234059,Low Risk,Germany
1,41815.22,2,5,146622.35,1,1,1,1,0,0,0,0,0,0.2516031984799294,548658.4888567816,Low Risk,France
1,74005.04,6,4,131038.14,1,1,0,0,0,0,0,1,1,0.6512775207088773,182783.78024998892,Medium Risk,USA
0,70224.34,5,6,88820.29,1,0,0,0,0,0,0,0,1,0.7604298681876703,127672.13149745608,High Risk,France
1,145528.22,6,1,115406.97,1,0,0,0,0,0,0,1,1,0.6512775207088773,40245.004705876214,Medium Risk,USA
0,124486.28,6,3,132951.92,1,0,1,0,0,0,0,1,1,0.5073786097760308,196484.87899003783,Medium Risk,USA
1,10078.02,5,5,108891.7,1,1,0,0,0,0,0,0,1,0.6512775207088773,189864.9179911257,Medium Risk,France
0,164967.21,6,5,141788.63,2,0,0,0,0,0,0,1,0,0.4747796987262266,372351.33482897794,Medium Risk,USA
0,91149.48,5,4,116954.32,1,1,1,0,0,0,0,0,1,0.5073786097760308,230456.79884439587,Medium Risk,France
0,103379.31,4,10,90450.0,2,0,0,0,0,0,1,0,0,0.3765938285064211,563870.8821159421,Medium Risk,UK
0,128049.34,5,8,125997.22,1,1,1,0,0,0,0,0,1,0.5073786097760308,496551.4054460424,Medium Risk,France
0,54342.83,4,3,119827.49379288736,2,1,0,0,0,0,1,0,0,0.1591151671009648,302283.36628422677,Low Risk,UK
1,13614.01,1,9,119827.49379288736,4,1,1,0,1,0,0,0,1,0.833424722851353,179642.68189720187,High Risk,Germany
0,35521.63,1,9,119827.49379288736,2,0,1,0,1,0,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,Germany
0,40496.72,5,4,144637.86,2,1,0,0,0,0,0,0,0,0.4747796987262266,303866.9616191754,Medium Risk,France
0,91903.9,6,3,86616.35,1,0,0,0,0,0,0,1,1,0.7604298681876703,62252.07115980865,High Risk,USA
1,178667.7,4,8,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,893289.2730969413,Low Risk,UK
0,32202.61,2,2,127924.25,2,1,0,1,0,0,0,0,0,0.4747796987262266,134376.826250443,Medium Risk,France
0,117034.32,2,9,119827.49379288736,2,1,0,1,0,0,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,France
0,163746.09,5,9,131240.61,1,1,1,0,0,0,0,0,1,0.6003838829610354,472012.7666942259,Medium Risk,France
1,20346.69,5,5,119827.49379288736,2,1,1,0,0,0,0,0,0,0.0681507590393619,558305.7956855883,Low Risk,France
1,84710.65,4,5,120046.74,2,1,0,0,0,0,1,0,0,0.0681507590393619,559327.3177439955,Low Risk,UK
0,120531.31,5,8,97819.36,1,0,1,0,0,0,0,0,1,0.5073786097760308,385503.2729121514,Medium Risk,France
0,152273.57,2,1,62979.93,1,1,1,1,0,0,0,0,1,0.6003838829610354,25167.795077985797,Medium Risk,France
0,144345.58,6,3,119827.49379288736,1,1,1,0,0,0,0,1,1,0.6003838829610354,143654.99335207284,Medium Risk,USA
1,96961.0,5,9,161450.03,1,1,1,0,0,0,0,0,0,0.2516031984799294,1087458.174515875,Low Risk,France
1,170307.43,1,3,119827.49379288736,2,1,0,0,1,0,0,0,0,0.0681507590393619,334983.477411353,Low Risk,Germany
1,29880.99,4,8,119496.25,2,1,0,0,0,0,1,0,1,0.6058578856152504,376788.03708838904,Medium Risk,UK
0,195104.91,3,9,119827.49379288736,2,1,1,0,0,1,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,Spain
1,187756.24,5,1,43772.66,3,1,0,0,0,0,0,0,1,1.0,0.0,High Risk,France
1,67599.69,6,9,100249.41,2,0,1,0,0,0,0,1,0,0.3414351141288982,594186.6712976577,Medium Risk,USA
1,105983.09,2,2,119827.49379288736,2,1,1,1,0,0,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,France
0,25980.42,5,5,108028.08,2,0,0,0,0,0,0,0,1,0.6058578856152504,212892.07932062438,Medium Risk,France
1,112222.64,6,1,53013.29,2,1,1,0,0,0,0,1,0,0.3414351141288982,34912.69127850162,Medium Risk,USA
1,59864.96,1,2,119827.49379288736,2,1,1,0,1,0,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,Germany
1,42581.09,6,1,122088.67,1,1,0,0,0,0,0,1,1,0.6512775207088773,42575.06369575571,Medium Risk,USA
1,4777.23,4,9,90544.0,1,0,1,0,0,0,1,0,0,0.4648640449012081,436080.1492661852,Medium Risk,UK
1,178038.17,6,6,119827.49379288736,2,0,1,0,0,0,0,1,0,0.0681507590393619,669966.954822706,Low Risk,USA
1,128521.16,3,3,141252.18,4,0,1,0,0,1,0,0,1,0.9935752137687388,2722.5451835988824,High Risk,Spain
0,109029.72,2,5,147813.05,2,0,0,1,0,0,0,0,0,0.4747796987262266,388172.0732659767,Medium Risk,France
1,2267.88,2,6,134140.68,1,1,0,1,0,0,0,0,1,0.6512775207088773,280667.22302038263,Medium Risk,France
0,55054.48,4,7,119827.49379288736,2,1,1,0,0,0,1,0,0,0.1591151671009648,705327.8546631959,Low Risk,UK
0,76456.17,6,8,119827.49379288736,1,0,1,0,0,0,0,1,1,0.5073786097760308,472236.6926344497,Medium Risk,USA
0,75478.95,2,2,128548.49,4,1,0,1,0,0,0,0,1,0.9935752137687388,1651.7931372028343,High Risk,France
1,179144.54,5,10,122198.21,2,0,1,0,0,0,0,0,0,0.2905765233758223,866902.7897545137,Low Risk,France
1,193471.74,2,8,145177.84,1,1,0,1,0,0,0,0,1,0.6512775207088773,405014.21042343933,Medium Risk,France
0,103570.8,5,2,94222.53,1,1,0,0,0,0,0,0,1,0.7604298681876703,45145.80786358237,High Risk,France
0,102628.56,2,1,143212.22,1,0,0,1,0,0,0,0,1,0.7604298681876703,34309.370422536354,High Risk,France
1,55772.04,4,3,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,334983.477411353,Low Risk,UK
1,192070.16,6,6,143350.41,1,1,1,0,0,0,0,1,0,0.2516031984799294,643697.9300435444,Low Risk,USA
0,144808.37,3,3,130931.83,1,1,1,0,0,1,0,0,1,0.6003838829610354,156967.40850421746,Medium Risk,Spain
0,5008.23,1,4,137851.31,1,1,0,0,1,0,0,0,1,0.6509918137192809,192444.94271808458,Medium Risk,Germany
1,173680.39,3,6,119827.49379288736,2,0,0,0,0,1,0,0,0,0.0681507590393619,669966.954822706,Low Risk,Spain
1,115753.94,4,5,119827.49379288736,1,0,1,0,0,0,1,0,0,0.4648640449012081,320620.0016897567,Medium Risk,UK
0,38928.48,1,8,119827.49379288736,1,1,1,0,1,0,0,0,1,0.5073786097760308,472236.6926344497,Medium Risk,Germany
1,174381.23,3,1,140614.15,1,0,1,0,0,1,0,0,0,0.2516031984799294,105235.18010846344,Low Risk,Spain
1,49829.8,5,3,118680.57,1,1,1,0,0,0,0,0,0,0.4648640449012081,190530.72053585714,Medium Risk,France
1,76169.68,5,7,122917.69,1,1,1,0,0,0,0,0,0,0.4648640449012081,460443.7280568107,Medium Risk,France
0,133465.57,5,0,119827.49379288736,2,0,0,0,0,0,0,0,0,0.1591151671009648,0.0,Low Risk,France
1,38761.61,2,5,131754.11,2,1,1,1,0,0,0,0,0,0.2905765233758223,467347.29387862165,Low Risk,France
0,176779.46,4,8,119827.49379288736,2,1,1,0,0,0,1,0,0,0.1591151671009648,806088.9767579382,Low Risk,UK
0,13159.9,2,6,119827.49379288736,2,1,1,1,0,0,0,0,0,0.1591151671009648,604566.7325684535,Low Risk,France
0,48217.97,2,9,119948.09,1,1,0,1,0,0,0,0,1,0.7604298681876703,258623.81758743466,High Risk,France
0,134964.85,2,1,119827.49379288736,1,1,0,1,0,0,0,0,1,0.7604298681876703,28707.08848270314,High Risk,France
1,184221.11,4,0,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,0.0,Low Risk,UK
0,19264.33,2,6,119827.49379288736,2,0,0,1,0,0,0,0,0,0.1591151671009648,604566.7325684535,Low Risk,France
0,92797.23,5,3,97266.1,1,1,1,0,0,0,0,0,1,0.5073786097760308,143746.08421099087,Medium Risk,France
1,33114.24,2,10,113690.83,1,1,0,1,0,0,0,0,1,0.6512775207088773,396465.48110265547,Medium Risk,France
0,154347.95,2,6,99056.22,2,1,0,1,0,0,0,0,0,0.3765938285064211,370513.55323695415,Medium Risk,France
1,184842.21,6,8,119827.49379288736,2,1,1,0,0,0,0,1,0,0.0681507590393619,893289.2730969413,Low Risk,USA
0,155743.48,1,7,116338.68,1,1,1,0,1,0,0,0,1,0.6003838829610354,325435.68094127055,Medium Risk,Germany
1,88815.25,1,6,97339.99,1,0,1,0,1,0,0,0,0,0.4648640449012081,312540.77110774117,Medium Risk,Germany
1,193747.57,3,3,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,334983.477411353,Low Risk,Spain
0,116548.02,4,1,137592.31,2,0,1,0,0,0,1,0,0,0.4747796987262266,72266.27451115442,Medium Risk,UK
1,166324.79,3,6,108760.27,2,1,0,0,0,1,0,0,1,0.6058578856152504,257202.01667313746,Medium Risk,Spain
1,40199.01,3,3,128770.88,2,1,1,0,0,1,0,0,0,0.2905765233758223,274059.2561326644,Low Risk,Spain
0,51919.04,2,2,119827.49379288736,2,0,0,1,0,0,0,0,0,0.1591151671009648,201522.24418948454,Low Risk,France
0,73329.08,5,1,44054.84,1,1,1,0,0,0,0,0,1,0.5073786097760308,21702.356526894528,Medium Risk,France
0,145387.05,5,2,119657.53,1,1,0,0,0,0,0,0,1,0.7604298681876703,57332.740468875585,High Risk,France
0,140763.18,3,7,108797.63,2,0,0,0,0,1,0,0,1,0.6058578856152504,300172.09549774765,Medium Risk,Spain
1,67979.35,3,2,119827.49379288736,2,0,0,0,0,1,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,Spain
0,133051.64,2,1,102025.32,1,1,0,1,0,0,0,0,1,0.7604298681876703,24442.219360595114,High Risk,France
0,86791.9,1,9,122446.61,2,1,0,0,1,0,0,0,0,0.4747796987262266,578803.0085473701,Medium Risk,Germany
0,47579.25,2,7,158786.67,2,0,1,1,0,0,0,0,0,0.4747796987262266,583785.8785896148,Medium Risk,France
1,151623.71,3,3,125689.29,1,1,1,0,0,1,0,0,0,0.4648640449012081,201782.57474951714,Medium Risk,Spain
1,164039.51,3,1,154640.41,1,1,1,0,0,1,0,0,0,0.2516031984799294,115732.38822975234,Low Risk,Spain
0,16528.4,3,4,146710.76,1,1,0,0,0,1,0,0,1,0.7604298681876703,140590.06444594826,High Risk,Spain
1,66753.1,5,7,136709.35,1,0,1,0,0,0,0,0,0,0.4648640449012081,512106.62008229527,Medium Risk,France
1,19244.58,4,5,129305.09,2,0,1,0,0,0,1,0,0,0.2905765233758223,458660.3324650109,Low Risk,UK
1,103832.58,5,10,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,1116611.5913711765,Low Risk,France
0,502.7,3,10,119827.49379288736,2,0,1,0,0,1,0,0,0,0.1591151671009648,1007611.2209474227,Low Risk,Spain
0,1408.68,6,0,82844.33,2,0,1,0,0,0,0,1,0,0.3414351141288982,0.0,Medium Risk,USA
0,5985.36,1,2,119827.49379288736,2,0,1,0,1,0,0,0,0,0.1591151671009648,201522.24418948454,Low Risk,Germany
1,37460.05,3,0,119827.49379288736,2,1,0,0,0,1,0,0,0,0.0681507590393619,0.0,Low Risk,Spain
0,30396.43,4,10,76692.22,1,0,1,0,0,0,1,0,1,0.5073786097760308,377802.2803576249,Medium Risk,UK
1,2498.67,2,7,117715.84,1,1,0,1,0,0,0,0,1,0.6512775207088773,287351.11703645973,Medium Risk,France
1,55346.14,4,8,87105.32,1,1,1,0,0,0,1,0,0,0.4648640449012081,372905.50889908726,Medium Risk,UK
0,148330.97,5,6,119827.49379288736,1,1,0,0,0,0,0,0,1,0.7604298681876703,172242.5308962188,High Risk,France
0,59237.72,5,2,69311.16,1,1,1,0,0,0,0,0,1,0.5073786097760308,68288.31999447194,Medium Risk,France
1,48644.94,6,9,119827.49379288736,2,1,1,0,0,0,0,1,0,0.0681507590393619,1004950.432234059,Low Risk,USA
0,140759.03,6,10,66948.67,2,1,1,0,0,0,0,1,0,0.1690785273462436,556290.8746861035,Low Risk,USA
0,107712.42,1,9,119827.49379288736,2,1,1,0,1,0,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,Germany
1,181718.73,4,2,128410.71,2,1,1,0,0,0,1,0,0,0.2905765233758223,182195.14464795814,Low Risk,UK
1,37054.65,6,3,99897.53,1,0,0,0,0,0,0,1,1,0.6512775207088773,104509.5430099779,Medium Risk,USA
1,173940.59,2,3,119827.49379288736,1,1,1,1,0,0,0,0,0,0.4648640449012081,192372.00101385402,Medium Risk,France
0,99298.8,1,6,152622.34,1,1,0,0,1,0,0,0,1,0.6509918137192809,319598.6764159154,Medium Risk,Germany
1,62933.03,4,8,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,893289.2730969413,Low Risk,UK
1,55287.84,6,4,138227.19,2,1,1,0,0,0,0,1,0,0.2905765233758223,392246.4547751631,Low Risk,USA
0,48197.06,2,2,111395.53,1,0,1,1,0,0,0,0,1,0.5073786097760308,109751.64170667174,Medium Risk,France
1,178642.73,4,7,84386.57,1,1,0,0,0,0,1,0,1,0.5068349585345844,291315.54405221937,Medium Risk,UK
0,8282.22,3,3,119827.49379288736,2,1,1,0,0,1,0,0,0,0.1591151671009648,302283.36628422677,Low Risk,Spain
1,33300.56,2,5,174673.65,2,1,0,1,0,0,0,0,0,0.2905765233758223,619587.940288174,Low Risk,France
1,76515.79,4,3,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,334983.477411353,Low Risk,UK
1,33680.56,2,5,109019.65,2,1,1,1,0,0,0,0,0,0.3414351141288982,358982.5667997873,Medium Risk,France
0,168886.39,1,1,107906.75,1,1,0,0,1,0,0,0,1,0.6509918137192809,37660.33910494698,Medium Risk,Germany
1,191746.23,5,7,128914.97,1,0,0,0,0,0,0,0,1,0.6512775207088773,314688.8356929849,Medium Risk,France
1,93091.02,2,9,111179.83,1,1,1,1,0,0,0,0,0,0.4648640449012081,535466.9206329419,Medium Risk,France
0,23904.52,1,8,124099.13,1,0,0,0,1,0,0,0,1,0.6509918137192809,346492.8982425214,Medium Risk,Germany
1,15807.07,3,9,122471.09,1,0,1,0,0,1,0,0,0,0.4648640449012081,589848.153472261,Medium Risk,Spain
1,83773.02,4,3,134692.4,2,1,1,0,0,0,1,0,0,0.2905765233758223,286661.85204856313,Low Risk,UK
0,90162.35,3,4,123816.5,1,1,1,0,0,1,0,0,1,0.5073786097760308,243978.62545066435,Medium Risk,Spain
1,36639.25,2,3,106288.54,1,1,1,1,0,0,0,0,0,0.4648640449012081,170636.45810686846,Medium Risk,France
0,139469.11,6,7,127723.25,2,1,0,0,0,0,0,1,0,0.4747796987262266,469579.90691265836,Medium Risk,USA
1,198402.37,2,2,145843.82,1,1,1,1,0,0,0,0,0,0.2516031984799294,218298.0968189378,Low Risk,France
0,194584.48,1,2,148200.72,1,0,0,0,1,0,0,0,1,0.6509918137192809,103446.52898539338,Medium Risk,Germany
1,159629.64,2,2,104145.65,1,0,0,1,0,0,0,0,1,0.6512775207088773,72635.85855077101,Medium Risk,France
1,34231.48,2,8,142755.25,1,0,0,1,0,0,0,0,1,0.6512775207088773,398255.7176945923,Medium Risk,France
0,69643.31,6,3,81245.79,1,1,0,0,0,0,0,1,1,0.7604298681876703,58392.193858490566,High Risk,USA
0,90270.16,5,3,168560.46,2,0,0,0,0,0,0,0,0,0.4747796987262266,265594.1267521375,Medium Risk,France
1,47848.56,3,8,119827.49379288736,1,1,0,0,0,1,0,0,1,0.6512775207088773,334292.3257815783,Medium Risk,Spain
1,162865.52,5,2,132193.94,2,1,1,0,0,0,0,0,0,0.2905765233758223,187562.9690068959,Low Risk,France
1,168650.4,2,9,119827.49379288736,1,0,1,1,0,0,0,0,0,0.4648640449012081,577116.0030415622,Medium Risk,France
1,54372.37,3,8,139330.1,1,0,0,0,0,1,0,0,1,0.6512775207088773,388700.3032950404,Medium Risk,Spain
1,133897.32,5,0,119827.49379288736,2,0,1,0,0,0,0,0,0,0.0681507590393619,0.0,Low Risk,France
1,147878.05,5,5,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,558305.7956855883,Low Risk,France
0,118313.38,4,2,134571.5,1,0,1,0,0,0,1,0,1,0.5073786097760308,132585.59882904976,Medium Risk,UK
1,181224.24,6,2,143829.2,2,1,0,0,0,0,0,1,0,0.2905765233758223,204071.6222081484,Low Risk,USA
1,7921.57,5,7,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,781628.1139598236,Low Risk,France
0,5708.19,6,8,133444.97,1,0,1,0,0,0,0,1,1,0.5073786097760308,525902.773118367,Medium Risk,USA
0,56756.52,4,4,104753.84,2,1,0,0,0,0,1,0,0,0.3765938285064211,261216.7613746037,Medium Risk,UK
0,4121.04,3,2,116574.84,1,1,0,0,0,1,0,0,1,0.7604298681876703,55855.69956960248,High Risk,Spain
1,97213.09,4,10,119827.49379288736,2,0,1,0,0,0,1,0,0,0.0681507590393619,1116611.5913711765,Low Risk,UK
0,12799.23,1,9,176914.8,1,1,1,0,1,0,0,0,1,0.5073786097760308,784368.1325447592,Medium Risk,Germany
0,50400.32,6,8,68348.18,2,0,1,0,0,0,0,1,0,0.3414351141288982,360093.6908895801,Medium Risk,USA
0,41447.86,2,9,119827.49379288736,2,1,1,1,0,0,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,France
1,185543.35,3,2,56726.83,2,0,1,0,0,1,0,0,0,0.1690785273462436,94271.08224515857,Low Risk,Spain
1,189988.65,1,3,65269.23,1,0,1,0,1,0,0,0,0,0.4648640449012081,104783.73520383818,Medium Risk,Germany
1,170819.01,3,6,66220.17,1,0,1,0,0,1,0,0,0,0.4648640449012081,212620.76351852625,Medium Risk,Spain
1,85547.33,6,9,119827.49379288736,1,0,0,0,0,0,0,1,1,0.6512775207088773,376078.86650427565,Medium Risk,USA
0,137037.97,1,8,96147.55,1,1,0,0,1,0,0,0,1,0.6509918137192809,268450.256326678,Medium Risk,Germany
1,19283.14,2,4,119827.49379288736,2,1,0,1,0,0,0,0,0,0.0681507590393619,446644.63654847065,Low Risk,France
1,169425.3,2,2,119827.49379288736,1,1,0,1,0,0,0,0,1,0.6512775207088773,83573.08144539458,Medium Risk,France
0,132038.65,1,8,145330.43,1,1,1,0,1,0,0,0,1,0.5073786097760308,572743.0277475779,Medium Risk,Germany
0,3626.47,1,3,119827.49379288736,2,1,1,0,1,0,0,0,0,0.1591151671009648,302283.36628422677,Low Risk,Germany
0,50881.51,6,4,124192.28,2,1,1,0,0,0,0,1,0,0.4747796987262266,260913.2268699073,Medium Risk,USA
0,149170.25,3,7,111288.18,1,1,1,0,0,1,0,0,1,0.6003838829610354,311307.8525475335,Medium Risk,Spain
1,182505.68,4,7,107805.67,1,0,0,0,0,0,1,0,1,0.6512775207088773,263159.8236682842,Medium Risk,UK
0,194072.56,3,5,103700.69,1,1,0,0,0,1,0,0,1,0.7604298681876703,124217.93986164768,High Risk,Spain
0,9209.21,5,1,119827.49379288736,2,1,1,0,0,0,0,0,0,0.1591151671009648,100761.12209474227,Low Risk,France
1,167931.81,4,0,119827.49379288736,1,1,1,0,0,0,1,0,0,0.4648640449012081,0.0,Medium Risk,UK
0,123096.56,4,3,87739.08,1,1,1,0,0,0,1,0,1,0.5073786097760308,129666.44269971615,Medium Risk,UK
0,3965.69,2,0,133313.34,1,1,1,1,0,0,0,0,1,0.5073786097760308,0.0,Medium Risk,France
0,87711.61,4,10,119827.49379288736,1,1,1,0,0,0,1,0,1,0.5073786097760308,590295.8657930621,Medium Risk,UK
1,49667.28,6,7,154902.66,1,1,1,0,0,0,0,1,0,0.2516031984799294,811500.5870366569,Low Risk,USA
0,136675.22,3,0,119827.49379288736,2,1,0,0,0,1,0,0,0,0.1591151671009648,0.0,Low Risk,Spain
1,35865.44,1,6,112595.85,1,1,0,0,1,0,0,0,1,0.6512775207088773,235588.22381934815,Medium Risk,Germany
1,26136.13,5,3,119695.75,1,0,1,0,0,0,0,0,0,0.4648640449012081,192160.49849254868,Medium Risk,France
0,33373.26,5,7,119827.49379288736,1,1,0,0,0,0,0,0,1,0.7604298681876703,200949.61937892198,High Risk,France
1,10096.25,2,7,119827.49379288736,2,0,1,1,0,0,0,0,0,0.0681507590393619,781628.1139598236,Low Risk,France
0,188782.3,5,8,152614.51,2,1,1,0,0,0,0,0,0,0.4747796987262266,641249.9113675945,Medium Risk,France
0,79775.19,5,7,131647.01,2,0,0,0,0,0,0,0,0,0.4747796987262266,484005.77577794023,Medium Risk,France
1,152740.16,6,6,96654.72,2,0,0,0,0,0,0,1,0,0.3765938285064211,361530.89371190313,Medium Risk,USA
1,5791.85,4,3,137583.04,1,0,1,0,0,0,1,0,0,0.4648640449012081,220876.8945473859,Medium Risk,UK
0,13182.43,3,3,62717.84,2,1,1,0,0,1,0,0,0,0.3414351141288982,123911.30142504605,Medium Risk,Spain
1,187551.24,1,9,95377.13,1,0,1,0,1,0,0,0,0,0.4648640449012081,459357.58401418483,Medium Risk,Germany
1,110560.14,5,1,135936.1,2,1,1,0,0,0,0,0,0,0.2905765233758223,96436.26066073189,Low Risk,France
1,63795.62,4,5,161591.11,3,1,1,0,0,0,1,0,1,0.9935752137687388,5190.941693111064,High Risk,UK
1,62086.62,2,8,142382.03,1,1,1,1,0,0,0,0,0,0.2516031984799294,852466.0467674779,Low Risk,France
1,12483.56,5,2,119827.49379288736,2,1,1,0,0,0,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,France
1,10963.04,4,9,119827.49379288736,2,0,1,0,0,0,1,0,0,0.0681507590393619,1004950.432234059,Low Risk,UK
0,8247.0,2,6,127043.09,1,1,1,1,0,0,0,0,1,0.5073786097760308,375504.8616848931,Medium Risk,France
0,156260.08,3,3,119827.49379288736,1,1,1,0,0,1,0,0,1,0.6003838829610354,143654.99335207284,Medium Risk,Spain
0,26927.69,2,4,78885.88,2,1,1,1,0,0,0,0,0,0.3414351141288982,207805.88223616572,Medium Risk,France
0,84782.42,5,8,95922.9,1,1,0,0,0,0,0,0,1,0.7604298681876703,183842.09437456733,High Risk,France
0,19842.11,4,8,119827.49379288736,2,1,0,0,0,0,1,0,0,0.1591151671009648,806088.9767579382,Low Risk,UK
0,95393.43,5,3,91711.59,1,1,1,0,0,0,0,0,1,0.5073786097760308,135537.27289635202,Medium Risk,France
0,133995.59,3,10,110031.09,2,1,1,0,0,1,0,0,0,0.3414351141288982,724626.1222812291,Medium Risk,Spain
1,108003.38,6,5,81210.72,2,0,1,0,0,0,0,1,0,0.3414351141288982,267412.64274155,Medium Risk,USA
1,99154.86,1,5,122947.92,1,1,1,0,1,0,0,0,0,0.4648640449012081,328969.2629830493,Medium Risk,Germany
0,49503.5,3,1,182065.85,1,1,0,0,0,1,0,0,1,0.7604298681876703,43617.539683023846,High Risk,Spain
1,196533.72,4,0,119827.49379288736,1,1,0,0,0,0,1,0,1,0.6512775207088773,0.0,Medium Risk,UK
0,188426.13,3,2,69974.66,2,1,0,0,0,1,0,0,0,0.3765938285064211,87245.26978432975,Medium Risk,Spain
0,171340.68,4,10,123711.73,2,1,0,0,0,0,1,0,0,0.4747796987262266,649759.1210169971,Medium Risk,UK
1,79071.89,2,6,76495.04,1,1,0,1,0,0,0,0,1,0.5068349585345844,226348.07744099176,Medium Risk,France
0,20940.76,4,9,119827.49379288736,2,0,0,0,0,0,1,0,0,0.1591151671009648,906850.0988526805,Low Risk,UK
1,34774.26,4,9,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,1004950.432234059,Low Risk,UK
0,6865.41,5,1,121874.89,1,0,0,0,0,0,0,0,1,0.7604298681876703,29197.58346191318,High Risk,France
0,51143.43,5,6,119827.49379288736,2,1,1,0,0,0,0,0,0,0.1591151671009648,604566.7325684535,Low Risk,France
