AccountId,CustomerId,Tenure,Balance,NumProducts,HasCreditCard,IsActive
A15636767SID,15636767,10,,1,1,1
A15571415SID,15571415,6,151802.29,1,1,0
A15575605SID,15575605,6,,2,1,1
A15649160SID,15649160,3,138731.95,1,1,1
A15615832SID,15615832,8,155621.08,1,0,1
A15600975SID,15600975,4,150005.38,1,1,0
A15690772SID,15690772,2,,2,1,1
A15565714SID,15565714,1,64430.06,2,0,1
A15763108SID,15763108,7,106261.63,1,1,0
A15723884SID,15723884,3,,2,0,0
A15644453SID,15644453,4,132670.53,1,1,0
A15655464SID,15655464,3,,1,0,1
A15783883SID,15783883,1,117314.92,1,1,0
A15787693SID,15787693,3,145874.35,1,1,0
A15664793SID,15664793,7,146777.44,2,0,1
A15642391SID,15642391,4,109978.83,1,0,0
A15756538SID,15756538,5,,1,0,1
A15668830SID,15668830,8,108881.73,1,1,0
A15796569SID,15796569,10,,1,0,1
A15677112SID,15677112,2,112957.26,2,1,0
A15815040SID,15815040,8,103362.14,1,0,1
A15590434SID,15590434,4,89015.61,1,0,1
A15597536SID,15597536,5,133618.01,1,0,0
A15723989SID,15723989,5,93680.43,2,1,1
A15767358SID,15767358,1,97486.15,2,1,0
A15594812SID,15594812,2,137794.18,2,0,1
A15688210SID,15688210,8,101928.51,1,0,0
A15681509SID,15681509,9,,2,0,1
A15572390SID,15572390,6,,2,1,0
A15801441SID,15801441,2,79585.96,1,0,1
A15783859SID,15783859,3,161884.99,1,1,1
A15575243SID,15575243,1,129068.54,2,1,1
A15773421SID,15773421,4,,2,1,0
A15788776SID,15788776,6,132623.76,3,1,0
A15765257SID,15765257,5,121461.87,1,1,1
A15661412SID,15661412,8,175307.32,1,1,0
A15636478SID,15636478,7,136658.61,1,1,1
A15603683SID,15603683,3,146584.19,2,0,0
A15651868SID,15651868,6,,1,0,0
A15815443SID,15815443,10,131414.76,1,1,0
A15682686SID,15682686,3,,2,0,1
A15697460SID,15697460,4,99441.21,2,0,1
A15748432SID,15748432,4,,2,1,1
A15698271SID,15698271,4,,2,1,0
A15808662SID,15808662,3,,2,1,0
A15690372SID,15690372,1,181110.13,2,1,0
A15781875SID,15781875,3,100476.46,2,1,1
A15801473SID,15801473,2,51949.95,2,1,0
A15704509SID,15704509,8,121063.49,1,0,0
A15694666SID,15694666,8,88441.64,1,1,1
A15731166SID,15731166,1,127023.39,1,1,1
A15728523SID,15728523,5,144147.68,1,1,1
A15788442SID,15788442,2,173306.13,1,0,1
A15689781SID,15689781,0,,1,0,0
A15764226SID,15764226,8,106425.75,1,1,1
A15809837SID,15809837,6,135392.31,2,1,1
A15805212SID,15805212,1,,2,0,1
A15716082SID,15716082,6,152685.4,1,0,0
A15643056SID,15643056,1,82083.52,1,0,1
A15654859SID,15654859,2,131629.17,2,1,0
A15761158SID,15761158,7,,2,1,1
A15577515SID,15577515,0,108477.27,1,0,1
A15723827SID,15723827,4,114779.35,1,0,0
A15646594SID,15646594,5,57568.94,1,1,1
A15712877SID,15712877,1,,2,1,0
A15598802SID,15598802,8,,2,0,1
A15699340SID,15699340,4,,2,1,0
A15691150SID,15691150,4,110559.46,1,1,1
A15608688SID,15608688,4,,2,1,0
A15737998SID,15737998,8,,1,0,0
A15735837SID,15735837,3,,2,1,1
A15659100SID,15659100,9,128152.82,1,0,0
A15609070SID,15609070,7,120961.5,3,1,1
A15650313SID,15650313,6,129472.33,1,1,1
A15627699SID,15627699,10,105000.23,1,1,0
A15591010SID,15591010,8,109339.17,2,1,0
A15798895SID,15798895,6,55328.4,1,1,0
A15745375SID,15745375,3,72012.76,1,1,0
A15775235SID,15775235,6,110480.48,1,0,0
A15780088SID,15780088,9,132439.99,1,1,0
A15649379SID,15649379,3,,2,1,1
A15713983SID,15713983,5,94108.54,2,1,0
A15709252SID,15709252,10,105173.99,1,0,1
A15699238SID,15699238,8,,2,1,0
A15732884SID,15732884,7,131959.86,1,0,0
A15587297SID,15587297,7,,2,1,1
A15684722SID,15684722,5,122952.9,2,0,0
A15621244SID,15621244,0,107379.68,1,1,1
A15744273SID,15744273,6,122641.56,2,1,0
A15682540SID,15682540,8,,2,1,1
A15636521SID,15636521,1,124037.28,1,1,1
A15785339SID,15785339,9,117565.03,2,0,0
A15638983SID,15638983,5,133189.4,1,0,0
A15654625SID,15654625,8,120252.02,2,1,1
A15697310SID,15697310,3,152264.81,1,0,0
A15678210SID,15678210,5,105069.98,2,1,1
A15575438SID,15575438,7,115076.06,1,1,1
A15632789SID,15632789,8,,2,1,1
A15621423SID,15621423,7,117280.23,3,0,0
A15573520SID,15573520,6,110540.43,2,0,1
A15740458SID,15740458,7,135095.47,1,1,0
A15762799SID,15762799,0,187861.18,2,1,1
A15686885SID,15686885,3,124655.59,2,0,1
A15565996SID,15565996,8,,2,1,1
A15662152SID,15662152,9,134105.01,1,0,0
A15711742SID,15711742,4,,1,1,1
A15701885SID,15701885,9,,2,0,1
A15774262SID,15774262,8,83693.34,2,1,1
A15567839SID,15567839,9,114631.23,1,0,1
A15644400SID,15644400,9,128601.98,1,1,0
A15797246SID,15797246,2,91258.52,2,1,0
A15778290SID,15778290,8,70416.75,1,1,1
A15708714SID,15708714,6,,2,1,0
A15586183SID,15586183,5,,2,1,0
A15761733SID,15761733,10,,2,1,1
A15773934SID,15773934,6,88294.6,1,1,0
A15705343SID,15705343,7,,1,1,0
A15593959SID,15593959,1,93577.3,1,1,1
A15664615SID,15664615,5,136650.89,1,1,1
A15671014SID,15671014,8,98765.84,1,1,1
A15657778SID,15657778,1,84309.57,2,0,0
A15585192SID,15585192,10,136258.06,1,0,0
A15592914SID,15592914,9,,2,1,1
A15770995SID,15770995,1,131160.85,1,1,0
A15570990SID,15570990,4,145222.99,2,0,0
A15596165SID,15596165,4,98141.57,2,1,1
A15788131SID,15788131,6,,1,1,0
A15800773SID,15800773,9,102282.61,1,1,1
A15690153SID,15690153,4,116121.84,2,0,1
A15638989SID,15638989,5,190066.54,1,0,0
A15623210SID,15623210,8,149349.58,3,0,0
A15652658SID,15652658,1,155176.83,2,1,1
A15684440SID,15684440,2,98986.28,1,1,1
A15730287SID,15730287,8,147726.98,3,1,0
A15720353SID,15720353,1,,2,1,0
A15767231SID,15767231,7,144852.06,1,0,0
A15761554SID,15761554,4,89299.81,1,0,0
A15706637SID,15706637,9,,2,0,0
A15690492SID,15690492,6,97663.16,2,1,0
A15694237SID,15694237,4,95161.75,1,1,0
A15729771SID,15729771,9,154586.92,1,0,1
A15609823SID,15609823,8,127095.14,2,0,0
A15793366SID,15793366,7,92526.15,2,1,1
A15614813SID,15614813,0,107362.8,1,1,0
A15566495SID,15566495,2,,1,1,0
A15707602SID,15707602,2,127286.04,2,1,1
A15635244SID,15635244,6,,2,1,1
A15805627SID,15805627,2,,2,1,1
A15607986SID,15607986,10,139930.18,1,1,1
A15799785SID,15799785,4,77949.69,1,1,1
A15699963SID,15699963,1,121405.04,1,1,1
A15624595SID,15624595,5,124580.69,1,1,1
A15629750SID,15629750,5,133087.76,1,1,0
A15651460SID,15651460,7,,1,1,1
A15753550SID,15753550,7,,2,1,0
A15594133SID,15594133,7,,1,1,0
A15772329SID,15772329,8,103741.14,1,1,0
A15591552SID,15591552,7,98877.95,1,1,0
A15750921SID,15750921,5,105843.26,2,1,1
A15701687SID,15701687,7,77526.66,3,0,0
A15728906SID,15728906,5,,2,1,1
A15670029SID,15670029,7,,2,1,0
A15763579SID,15763579,2,105264.88,2,1,1
A15728010SID,15728010,5,,2,0,1
A15663194SID,15663194,3,110150.43,1,1,1
A15736510SID,15736510,2,,3,1,0
A15745804SID,15745804,7,,2,1,1
A15631451SID,15631451,6,,2,1,1
A15746995SID,15746995,9,138166.3,1,1,0
A15730673SID,15730673,7,122265.24,1,1,0
A15734649SID,15734649,0,133295.98,1,1,0
A15701081SID,15701081,2,,1,0,1
A15632503SID,15632503,0,148326.09,1,1,0
A15585928SID,15585928,2,68927.57,1,1,1
A15648681SID,15648681,5,139914.6,4,0,1
A15747757SID,15747757,8,118723.11,1,0,0
A15718921SID,15718921,7,106957.28,1,1,1
A15571081SID,15571081,7,190238.93,1,1,1
A15734578SID,15734578,1,113537.73,1,0,1
A15579583SID,15579583,4,101090.27,1,1,1
A15622729SID,15622729,2,,2,1,1
A15662189SID,15662189,3,,1,1,1
A15692718SID,15692718,7,,2,0,0
A15762716SID,15762716,10,168920.75,1,1,0
A15724851SID,15724851,9,111589.67,1,1,0
A15587266SID,15587266,6,172310.33,1,0,1
A15675926SID,15675926,7,118028.35,1,1,0
A15706268SID,15706268,1,147910.3,1,1,1
A15581871SID,15581871,7,131287.36,2,1,1
A15666166SID,15666166,0,121276.32,1,1,1
A15671582SID,15671582,6,109869.32,1,1,1
A15680901SID,15680901,6,97435.85,2,1,1
A15642336SID,15642336,9,,2,0,0
A15653147SID,15653147,2,133853.27,1,1,1
A15571284SID,15571284,0,109528.16,2,1,1
A15591360SID,15591360,4,84607.34,2,0,1
A15810485SID,15810485,1,101438,1,0,0
A15611973SID,15611973,7,,2,1,1
A15735572SID,15735572,9,113657.83,1,1,1
A15567860SID,15567860,7,189318.16,2,1,0
A15795690SID,15795690,3,99513.91,1,1,1
A15706464SID,15706464,4,97585.32,2,0,0
A15725028SID,15725028,3,,2,1,1
A15751167SID,15751167,4,,2,1,1
A15633944SID,15633944,3,136659.74,1,1,1
A15672637SID,15672637,4,85755.86,1,1,0
A15680895SID,15680895,7,,1,1,0
A15793825SID,15793825,4,,2,1,0
A15611318SID,15611318,4,51690.89,1,1,0
A15768474SID,15768474,3,,2,1,0
A15716276SID,15716276,2,111669.68,1,1,0
A15623668SID,15623668,2,154741.45,2,0,0
A15696361SID,15696361,7,125681.51,1,0,1
A15607988SID,15607988,8,155303.71,1,1,0
A15637891SID,15637891,4,140681.68,1,0,1
A15789865SID,15789865,9,71902.52,1,0,1
A15627190SID,15627190,6,146606.6,1,1,1
A15788224SID,15788224,1,123949.75,1,0,0
A15702149SID,15702149,1,144753.21,1,1,1
A15708236SID,15708236,6,91285.22,1,1,1
A15568469SID,15568469,0,,2,1,0
A15764444SID,15764444,8,125850.53,2,1,1
A15794204SID,15794204,7,108116.66,1,1,1
A15807546SID,15807546,2,,2,1,1
A15782159SID,15782159,8,67639.56,2,1,1
A15618703SID,15618703,6,150200.23,1,0,1
A15793317SID,15793317,7,141287.15,1,1,0
A15740487SID,15740487,6,,3,1,1
A15722479SID,15722479,1,,2,0,1
A15688264SID,15688264,0,,2,1,1
A15583067SID,15583067,4,97157.96,1,0,1
A15686670SID,15686670,2,,2,1,0
A15593345SID,15593345,6,125241.17,2,1,1
A15811690SID,15811690,2,128966.13,1,0,0
A15734008SID,15734008,5,152581.06,1,1,0
A15771856SID,15771856,1,,2,1,0
A15762045SID,15762045,5,142688.57,2,1,1
A15778142SID,15778142,1,130089.56,2,1,1
A15689268SID,15689268,9,,1,1,1
A15721507SID,15721507,1,117094.02,1,0,0
A15750476SID,15750476,8,,2,1,0
A15810723SID,15810723,10,,3,1,0
A15787229SID,15787229,2,,2,1,0
A15570508SID,15570508,7,90218.9,1,1,0
A15617065SID,15617065,4,194532.66,1,1,0
A15689786SID,15689786,1,169743.83,1,0,0
A15648876SID,15648876,5,,1,1,0
A15802106SID,15802106,8,155973.88,1,1,0
A15773869SID,15773869,4,129321.44,1,1,1
A15711635SID,15711635,6,138650.49,2,1,0
A15795527SID,15795527,2,136487.86,2,1,0
A15759133SID,15759133,6,,2,1,1
A15679394SID,15679394,4,38617.2,1,1,1
A15801072SID,15801072,7,,2,1,0
A15646082SID,15646082,8,82909.14,1,1,0
A15796111SID,15796111,8,145151.4,1,0,1
A15670646SID,15670646,0,147187.84,1,1,1
A15578722SID,15578722,4,,2,1,0
A15815095SID,15815095,7,108185.81,2,0,0
A15730360SID,15730360,4,,2,1,1
A15763194SID,15763194,7,,2,0,1
A15720725SID,15720725,2,,2,1,0
A15567834SID,15567834,5,105918.1,1,1,1
A15720644SID,15720644,6,,2,1,0
A15811742SID,15811742,7,,2,1,0
A15813363SID,15813363,2,,2,0,0
A15717629SID,15717629,6,59972.26,2,0,1
A15713160SID,15713160,7,157228.61,2,1,0
A15568878SID,15568878,5,,2,1,0
A15809800SID,15809800,4,,2,0,0
A15736420SID,15736420,4,210433.08,2,0,1
A15757933SID,15757933,1,102452.71,1,1,0
A15623072SID,15623072,5,,2,1,0
A15683993SID,15683993,8,142987.46,2,1,0
A15570947SID,15570947,7,143330.56,2,1,1
A15797767SID,15797767,6,,1,0,1
A15731989SID,15731989,4,120165.4,2,1,0
A15591035SID,15591035,6,,1,0,1
A15586479SID,15586479,4,,1,1,0
A15605872SID,15605872,6,66573.17,1,1,1
A15666012SID,15666012,4,102833.46,2,1,1
A15641733SID,15641733,5,164757.56,1,1,0
A15593178SID,15593178,10,153610.61,1,1,1
A15649183SID,15649183,8,,3,0,1
A15736399SID,15736399,10,,2,1,0
A15751137SID,15751137,3,169025.83,1,1,0
A15757188SID,15757188,4,153455.72,2,1,1
A15726167SID,15726167,4,,2,1,1
A15624850SID,15624850,10,153972.89,2,1,0
A15717700SID,15717700,9,114609.55,2,0,1
A15716347SID,15716347,7,143625.83,2,0,1
A15696287SID,15696287,1,116520.28,1,1,1
A15638871SID,15638871,6,80926.02,2,1,1
A15765093SID,15765093,6,166594.78,1,1,1
A15592999SID,15592999,0,115465.98,1,1,1
A15641715SID,15641715,8,,2,1,1
A15607746SID,15607746,1,,1,1,1
A15625311SID,15625311,7,92618.62,1,1,1
A15573077SID,15573077,8,141825.88,1,1,1
A15735106SID,15735106,6,149594.02,2,1,0
A15672912SID,15672912,7,130051.66,2,0,0
A15589881SID,15589881,7,,2,1,1
A15660144SID,15660144,4,,2,0,0
A15664083SID,15664083,2,158468.76,1,0,1
A15690898SID,15690898,8,161889.79,1,0,0
A15808023SID,15808023,9,133681.78,1,1,1
A15676909SID,15676909,5,,2,1,0
A15764922SID,15764922,3,187294.46,1,1,0
A15766734SID,15766734,5,,1,1,0
A15795079SID,15795079,6,,2,1,1
A15757434SID,15757434,7,119706.22,1,0,0
A15673747SID,15673747,8,,1,0,1
A15808386SID,15808386,7,138523.2,1,0,0
A15603565SID,15603565,5,90778.76,2,1,0
A15744044SID,15744044,4,99353.42,1,1,0
A15577771SID,15577771,1,111524.49,1,1,1
A15769548SID,15769548,7,128645.67,1,1,0
A15802071SID,15802071,1,117458.51,1,0,1
A15677395SID,15677395,9,129189.15,2,0,0
A15632010SID,15632010,7,121260.19,2,1,0
A15779492SID,15779492,6,94231.13,1,0,0
A15694677SID,15694677,1,,2,1,1
A15704315SID,15704315,8,163757.06,1,1,1
A15742009SID,15742009,4,,2,1,1
A15766663SID,15766663,4,,2,1,0
A15742297SID,15742297,2,141005.47,1,1,1
A15688059SID,15688059,9,105356.09,2,1,1
A15752344SID,15752344,5,,2,1,0
A15698749SID,15698749,6,85897.95,1,1,0
A15631693SID,15631693,7,,2,1,1
A15604536SID,15604536,4,164672.66,1,0,1
A15802869SID,15802869,2,99169.67,2,1,1
A15635598SID,15635598,6,,2,0,0
A15592326SID,15592326,8,,2,0,1
A15736533SID,15736533,5,124053.03,1,1,0
A15647191SID,15647191,4,,2,1,0
A15622507SID,15622507,3,103499.09,2,0,0
A15765487SID,15765487,9,151766.71,1,1,1
A15646521SID,15646521,1,,1,1,1
A15746258SID,15746258,7,101486.96,1,1,1
A15692430SID,15692430,2,123601.56,2,1,0
A15625501SID,15625501,1,127201.58,1,1,0
A15640521SID,15640521,3,144962.74,1,1,0
A15790630SID,15790630,4,,1,0,0
A15664720SID,15664720,8,122017.19,1,0,0
A15750055SID,15750055,9,100262.88,2,1,1
A15644878SID,15644878,6,117302.62,1,0,0
A15754578SID,15754578,0,135984.15,2,1,0
A15705379SID,15705379,3,,2,1,0
A15761047SID,15761047,2,160997.54,2,0,1
A15671293SID,15671293,2,128389.63,1,1,1
A15687527SID,15687527,1,,2,1,0
A15647898SID,15647898,5,130554.51,3,1,0
A15671534SID,15671534,6,90212,1,1,0
A15591248SID,15591248,9,71996.29,1,1,1
A15676156SID,15676156,4,85615.66,2,1,0
A15812918SID,15812918,6,62339.81,2,0,0
A15604130SID,15604130,6,142319.03,1,0,0
A15700549SID,15700549,5,,2,1,1
A15715519SID,15715519,5,,2,1,0
A15707042SID,15707042,2,87413.19,1,1,0
A15605276SID,15605276,4,,2,1,1
A15630592SID,15630592,4,,1,1,0
A15636626SID,15636626,3,97560.16,1,1,1
A15740411SID,15740411,8,141787.31,2,1,1
A15593834SID,15593834,7,129934.64,1,0,0
A15804235SID,15804235,2,166178.02,2,1,1
A15679801SID,15679801,5,163097.55,2,1,1
A15673907SID,15673907,8,,2,0,0
A15636562SID,15636562,8,,2,0,0
A15702571SID,15702571,1,151958.19,3,1,1
A15627365SID,15627365,0,,2,1,1
A15748499SID,15748499,4,118400.91,1,0,1
A15598614SID,15598614,8,,2,1,0
A15668889SID,15668889,2,116322.27,4,1,0
A15800049SID,15800049,5,,1,1,1
A15583724SID,15583724,4,,2,1,1
A15622083SID,15622083,6,143138.91,2,1,0
A15645571SID,15645571,4,,2,0,1
A15598266SID,15598266,9,,1,1,1
A15667934SID,15667934,0,129804.17,1,1,0
A15569682SID,15569682,9,108308.11,1,1,0
A15772941SID,15772941,3,110153.27,1,0,1
A15586174SID,15586174,4,116377.48,1,1,1
A15803682SID,15803682,10,117791.06,2,1,1
A15627328SID,15627328,2,,2,1,1
A15717065SID,15717065,8,105419.73,1,1,0
A15602456SID,15602456,4,99219.47,2,1,1
A15721569SID,15721569,8,119327.93,1,0,1
A15573798SID,15573798,6,83947.12,2,1,0
A15638272SID,15638272,4,99883.16,1,1,1
A15799859SID,15799859,4,165438.26,1,1,0
A15599152SID,15599152,1,156111.24,1,0,0
A15737909SID,15737909,2,111095.58,2,1,0
A15646190SID,15646190,0,119963.45,1,0,0
A15711249SID,15711249,4,,2,1,0
A15671987SID,15671987,8,153137.74,1,1,0
A15812766SID,15812766,6,156111.08,1,0,0
A15778589SID,15778589,7,113014.7,2,1,1
A15750104SID,15750104,5,132615.73,2,1,0
A15784526SID,15784526,5,102016.38,1,0,1
A15646563SID,15646563,9,,1,0,1
A15744423SID,15744423,5,,2,1,0
A15593694SID,15593694,8,,2,0,0
A15785367SID,15785367,4,,1,0,0
A15687765SID,15687765,4,80380.24,1,1,0
A15789014SID,15789014,6,108909.12,1,1,0
A15703177SID,15703177,2,90865.8,1,1,1
A15660263SID,15660263,4,99799.76,2,1,0
A15776545SID,15776545,10,200724.96,1,0,1
A15683276SID,15683276,10,140363.95,2,1,1
A15599272SID,15599272,1,151844.64,1,1,1
A15589541SID,15589541,2,,2,0,1
A15608804SID,15608804,8,133231.48,1,1,1
A15645820SID,15645820,7,,2,1,0
A15659031SID,15659031,8,126598.99,2,1,1
A15790113SID,15790113,6,113317.1,1,1,0
A15652289SID,15652289,4,,2,1,0
A15605341SID,15605341,8,93173.88,1,1,1
A15697844SID,15697844,10,,1,1,0
A15652048SID,15652048,7,105007.31,2,1,1
A15587038SID,15587038,2,,1,1,1
A15660528SID,15660528,4,,2,1,0
A15700300SID,15700300,4,131593.85,1,0,1
A15642001SID,15642001,9,119530.52,1,1,0
A15580366SID,15580366,4,118614.6,2,1,1
A15657228SID,15657228,9,95829.13,2,0,1
A15729377SID,15729377,1,,2,1,1
A15686913SID,15686913,0,,1,1,0
A15631267SID,15631267,6,153590.73,2,1,1
A15632275SID,15632275,2,,1,1,0
A15715907SID,15715907,9,113109.52,1,1,0
A15764841SID,15764841,0,130557.24,1,1,1
A15748649SID,15748649,8,93183.19,1,1,0
A15771409SID,15771409,7,151933.63,1,1,0
A15779207SID,15779207,2,125495.64,2,1,1
A15814116SID,15814116,7,,2,1,0
A15665087SID,15665087,8,118547.72,1,1,1
A15611189SID,15611189,1,97792.21,1,0,0
A15729718SID,15729718,6,,3,0,0
A15733602SID,15733602,2,,2,0,1
A15620103SID,15620103,8,167181.01,1,1,1
A15770406SID,15770406,9,121355.19,1,0,1
A15800554SID,15800554,1,,2,1,1
A15611409SID,15611409,0,,2,0,0
A15646535SID,15646535,5,113226.47,1,1,0
A15575430SID,15575430,1,118392.75,1,1,1
A15711299SID,15711299,8,145262.54,1,0,1
A15642063SID,15642063,6,163505.16,1,0,0
A15706602SID,15706602,1,118114.28,2,0,1
A15592773SID,15592773,0,108449.23,3,0,0
A15786539SID,15786539,1,,2,1,1
A15737542SID,15737542,10,103294.56,1,1,0
A15590234SID,15590234,1,,1,1,0
A15773776SID,15773776,6,,1,1,1
A15728082SID,15728082,6,,2,1,0
A15609987SID,15609987,2,119919.12,1,1,0
A15735330SID,15735330,1,,1,1,0
A15649430SID,15649430,4,,2,1,1
A15768777SID,15768777,4,,2,1,1
A15777893SID,15777893,1,,2,1,0
A15791326SID,15791326,3,,1,0,0
A15615176SID,15615176,7,,2,1,0
A15735221SID,15735221,10,,2,1,0
A15617991SID,15617991,4,128744.04,1,1,1
A15658504SID,15658504,9,137727.34,2,0,1
A15785705SID,15785705,10,106731.58,1,1,0
A15801817SID,15801817,7,123544.21,1,1,1
A15752578SID,15752578,2,133968.96,2,1,0
A15781574SID,15781574,9,126534.6,1,1,1
A15792107SID,15792107,8,,1,1,1
A15569917SID,15569917,6,87609.68,2,0,0
A15721504SID,15721504,3,,2,1,0
A15757306SID,15757306,3,,3,1,1
A15647295SID,15647295,9,,2,1,0
A15642098SID,15642098,0,108960,2,1,0
A15696120SID,15696120,2,,2,1,0
A15675176SID,15675176,6,144953.31,1,1,1
A15700046SID,15700046,4,103544.88,2,1,0
A15782089SID,15782089,6,,1,1,0
A15706394SID,15706394,7,,2,0,1
A15759387SID,15759387,1,101487.18,1,1,1
A15623369SID,15623369,10,105355.81,1,1,0
A15732943SID,15732943,4,77967.5,1,1,0
A15750545SID,15750545,5,,4,0,0
A15809909SID,15809909,4,,2,1,1
A15642448SID,15642448,8,120047.77,1,1,1
A15791944SID,15791944,7,175464.85,3,1,0
A15768342SID,15768342,8,79475.3,3,1,1
A15567919SID,15567919,8,167735.69,2,0,1
A15674750SID,15674750,8,,2,1,0
A15778345SID,15778345,1,74385.98,1,1,0
A15687634SID,15687634,5,94754,1,1,1
A15666096SID,15666096,4,,1,0,1
A15581700SID,15581700,3,86920.86,1,1,1
A15656417SID,15656417,1,132077.48,2,1,0
A15649101SID,15649101,10,127847.86,1,0,0
A15781975SID,15781975,3,,1,0,1
A15700511SID,15700511,9,176702.36,2,1,1
A15770255SID,15770255,10,83555.58,1,0,0
A15643574SID,15643574,8,,2,1,0
A15595010SID,15595010,9,,2,0,0
A15580579SID,15580579,1,,1,1,1
A15748532SID,15748532,10,,1,1,1
A15773789SID,15773789,7,96858.35,1,1,0
A15600027SID,15600027,1,,2,1,1
A15620832SID,15620832,0,,2,0,1
A15568819SID,15568819,8,132796.04,3,1,1
A15748691SID,15748691,1,154970.54,1,0,1
A15583552SID,15583552,3,88902.21,1,1,0
A15588019SID,15588019,7,98738.92,1,1,0
A15713250SID,15713250,8,,2,1,1
A15569595SID,15569595,6,,1,1,0
A15794868SID,15794868,10,137456.28,2,1,1
A15576680SID,15576680,4,,2,0,0
A15613699SID,15613699,7,73937.02,1,1,0
A15609758SID,15609758,7,158621.04,1,1,0
A15762392SID,15762392,1,113257.2,1,1,1
A15693382SID,15693382,9,,1,0,1
A15791769SID,15791769,9,116536.43,1,1,0
A15712483SID,15712483,4,,2,1,0
A15636454SID,15636454,6,101070.69,1,1,0
A15710138SID,15710138,6,,2,0,1
A15571571SID,15571571,3,127331.46,3,1,1
A15638751SID,15638751,5,,2,1,0
A15598574SID,15598574,5,,2,0,1
A15796787SID,15796787,0,105969.42,1,1,0
A15615670SID,15615670,5,119547.46,1,1,1
A15705506SID,15705506,7,,2,0,0
A15599535SID,15599535,5,138668.18,1,1,1
A15768449SID,15768449,7,51582.5,2,1,1
A15725002SID,15725002,7,,2,1,0
A15611682SID,15611682,6,169902.92,1,1,1
A15749964SID,15749964,4,87262.4,2,1,0
A15678779SID,15678779,7,,2,0,1
A15752601SID,15752601,7,,2,0,0
A15758477SID,15758477,2,,2,1,0
A15629133SID,15629133,9,,2,1,0
A15604963SID,15604963,5,,2,0,0
A15796413SID,15796413,6,,2,1,0
A15812470SID,15812470,5,,2,0,1
A15587443SID,15587443,1,,2,1,1
A15689692SID,15689692,3,150348.37,1,1,1
A15779586SID,15779586,3,115074.02,2,1,0
A15667588SID,15667588,3,,1,1,1
A15624423SID,15624423,8,99986.98,1,1,0
A15591107SID,15591107,3,110357,1,0,0
A15748986SID,15748986,8,166685.92,2,1,1
A15793896SID,15793896,7,95312.8,1,1,1
A15620570SID,15620570,4,202443.47,1,1,0
A15727811SID,15727811,0,109493.62,1,0,0
A15707681SID,15707681,9,88977.39,2,0,1
A15702030SID,15702030,2,104982.57,1,1,0
A15673238SID,15673238,8,154110.99,2,1,0
A15604196SID,15604196,6,185714.28,1,1,1
A15769356SID,15769356,3,116022.53,2,1,1
A15665590SID,15665590,6,,2,1,1
A15572361SID,15572361,2,164011.48,1,1,0
A15667460SID,15667460,9,,2,1,1
A15654760SID,15654760,1,101514.89,1,1,1
A15632669SID,15632669,4,,2,1,1
A15613673SID,15613673,9,,1,1,0
A15698522SID,15698522,9,134599.33,2,1,0
A15741633SID,15741633,10,147511.26,1,1,1
A15674583SID,15674583,0,78396.08,1,1,1
A15665374SID,15665374,5,,2,0,0
A15588854SID,15588854,3,110581.29,1,1,1
A15810716SID,15810716,8,151836.36,2,1,0
A15776921SID,15776921,5,83624.55,2,0,0
A15569394SID,15569394,2,148197.15,2,1,0
A15788215SID,15788215,5,122924.75,1,0,0
A15641007SID,15641007,4,72594,1,1,1
A15594651SID,15594651,4,115221.36,1,0,1
A15575146SID,15575146,8,117808.74,2,1,1
A15608916SID,15608916,7,147754.68,1,1,1
A15666297SID,15666297,3,,3,0,0
A15598586SID,15598586,10,113292.17,1,1,1
A15665014SID,15665014,5,,2,1,0
A15701738SID,15701738,2,115163.38,1,1,1
A15650591SID,15650591,10,118098.62,1,1,1
A15652667SID,15652667,9,,2,1,1
A15679622SID,15679622,8,,1,1,1
A15730150SID,15730150,0,120825.7,1,1,0
A15813192SID,15813192,6,,2,0,1
A15606554SID,15606554,1,,1,0,1
A15611794SID,15611794,6,133845.28,2,1,1
A15672357SID,15672357,7,,2,1,0
A15711759SID,15711759,5,108541.04,1,1,1
A15615296SID,15615296,10,,1,1,0
A15699294SID,15699294,1,,2,0,0
A15788634SID,15788634,2,113817.06,1,0,0
A15660871SID,15660871,8,137300.23,1,1,0
A15618258SID,15618258,5,158024.38,1,1,0
A15722535SID,15722535,7,127837.54,1,0,1
A15711977SID,15711977,4,161533,1,1,0
A15690169SID,15690169,7,161171.7,2,1,0
A15790689SID,15790689,9,80958.36,1,1,1
A15665181SID,15665181,7,,2,0,1
A15633608SID,15633608,2,146193.6,2,1,1
A15805261SID,15805261,8,,2,0,1
A15740356SID,15740356,4,115021.76,1,0,1
A15808223SID,15808223,1,126773.43,1,1,1
A15769980SID,15769980,3,92889.91,1,1,1
A15675450SID,15675450,9,,2,1,1
A15776494SID,15776494,5,146622.35,1,1,1
A15592412SID,15592412,4,131038.14,1,1,0
A15777452SID,15777452,6,88820.29,1,0,0
A15692258SID,15692258,1,115406.97,1,0,0
A15791045SID,15791045,3,132951.92,1,0,1
A15807889SID,15807889,5,108891.7,1,1,0
A15602043SID,15602043,5,141788.63,2,0,0
A15807335SID,15807335,4,116954.32,1,1,1
A15629985SID,15629985,10,90450,2,0,0
A15679453SID,15679453,8,125997.22,1,1,1
A15637315SID,15637315,3,,2,1,0
A15691513SID,15691513,9,,4,1,1
A15622289SID,15622289,9,,2,0,1
