Gender,Age,Salary,LocationId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
1,34,93208.22,3,9,119827.49379288736,1,1,1,0,0,1,0,0
0,31,194667.92,3,3,119827.49379288736,2,1,1,0,0,1,0,0
1,31,104533.51,1,7,149620.88,2,1,1,0,1,0,0,0
0,33,101866.39,3,2,94493.03,1,0,1,0,0,1,0,0
0,59,74878.22,1,3,148021.12,1,1,1,0,1,0,0,0
1,41,32430.94,1,9,119827.49379288736,1,1,0,0,1,0,0,0
1,41,134665.25,6,5,100880.76,1,0,1,0,0,0,0,1
1,32,24267.28,4,7,119827.49379288736,2,1,1,0,0,0,1,0
0,57,180150.49,1,8,93716.72,1,1,1,0,1,0,0,0
1,31,26261.42,1,8,112211.61,1,1,0,0,1,0,0,0
0,26,98309.27,3,4,141581.71,2,0,0,0,0,1,0,0
1,35,164815.59,6,2,132164.26,1,0,1,0,0,0,0,1
1,53,132702.64,3,6,134729.99,2,1,1,0,0,1,0,0
1,36,40812.9,2,7,119827.49379288736,1,1,1,1,0,0,0,0
1,33,26772.04,3,3,71843.15,1,1,0,0,0,1,0,0
1,45,36697.48,4,4,119827.49379288736,2,0,0,0,0,0,1,0
1,41,198064.52,6,10,134318.21,2,1,1,0,0,0,0,1
0,63,69643.31,6,3,81245.79,1,1,0,0,0,0,0,1
1,42,150944.31,5,6,177822.03,1,1,0,0,0,0,0,0
0,31,92647.94,6,5,119827.49379288736,2,1,0,0,0,0,0,1
1,40,180002.42,2,2,180516.9,1,1,0,1,0,0,0,0
0,44,45738.94,6,2,119827.49379288736,2,0,0,0,0,0,0,1
1,31,109145.2,5,1,129743.75,1,1,0,0,0,0,0,0
0,26,112507.63,3,7,119827.49379288736,2,1,0,0,0,1,0,0
1,51,61961.57,4,9,119827.49379288736,2,0,0,0,0,0,1,0
0,31,181600.72,1,2,112212.14,2,1,1,0,1,0,0,0
1,52,63584.55,2,1,119827.49379288736,1,0,0,1,0,0,0,0
0,29,34857.46,5,9,71996.29,1,1,1,0,0,0,0,0
0,26,192709.69,2,7,92606.86,2,1,0,1,0,0,0,0
1,35,74322.85,3,8,114212.6,1,1,1,0,0,1,0,0
1,33,11205.5,3,7,115195.58,1,1,1,0,0,1,0,0
1,34,43249.67,6,0,104488.17,1,0,1,0,0,0,0,1
0,31,115337.74,6,8,185078.26,1,0,0,0,0,0,0,1
0,34,172618.52,2,5,96693.66,1,1,1,1,0,0,0,0
1,67,7418.92,6,3,153946.14,1,1,1,0,0,0,0,1
1,40,197372.13,5,4,99799.76,2,1,0,0,0,0,0,0
0,55,122066.5,3,8,116973.26,3,1,0,0,0,1,0,0
0,38,22068.83,3,1,104016.88,1,0,0,0,0,1,0,0
0,35,174969.92,5,4,108269.2,2,1,0,0,0,0,0,0
0,53,189992.97,2,10,119827.49379288736,2,1,0,1,0,0,0,0
1,49,8214.41,1,1,142767.39,1,1,1,0,1,0,0,0
1,30,55400.17,1,1,128207.23,1,1,1,0,1,0,0,0
1,45,67740.08,6,1,119827.49379288736,1,1,0,0,0,0,0,1
1,44,148487.9,6,8,119827.49379288736,2,1,0,0,0,0,0,1
0,23,141756.32,5,1,119827.49379288736,2,1,1,0,0,0,0,0
0,36,180142.42,5,2,119827.49379288736,2,1,1,0,0,0,0,0
1,42,36721.4,5,7,99824.45,1,1,1,0,0,0,0,0
0,42,139946.68,4,10,113657.41,2,0,1,0,0,0,1,0
1,31,180769.55,5,7,122449.31,2,1,1,0,0,0,0,0
1,44,159899.97,4,6,119827.49379288736,2,1,1,0,0,0,1,0
1,22,105125.65,5,5,119827.49379288736,2,0,1,0,0,0,0,0
1,47,193305.35,1,7,119827.49379288736,2,1,0,0,1,0,0,0
1,38,112491.96,6,3,119827.49379288736,2,1,1,0,0,0,0,1
0,26,28157.34,2,4,91547.84,2,0,1,1,0,0,0,0
0,60,84361.72,6,5,162039.78,1,1,1,0,0,0,0,1
0,29,141872.05,6,9,139106.19,1,1,0,0,0,0,0,1
1,28,15607.27,5,3,141099.43,1,1,1,0,0,0,0,0
0,42,32574.01,2,9,146100.75,1,1,0,1,0,0,0,0
0,26,100200.4,3,6,119827.49379288736,1,1,0,0,0,1,0,0
0,37,132770.11,6,0,196853.62,1,1,1,0,0,0,0,1
1,42,67607.9,3,7,99263.09,1,1,1,0,0,1,0,0
1,40,159418.1,1,5,138241.9,2,1,0,0,1,0,0,0
1,32,164170.46,5,2,105163.88,2,1,1,0,0,0,0,0
1,29,81634.45,3,9,119827.49379288736,1,1,1,0,0,1,0,0
1,36,113033.73,4,6,140418.81,1,1,1,0,0,0,1,0
0,44,98175.74,2,2,120702.67,2,1,1,1,0,0,0,0
0,42,175674.01,5,3,156555.54,1,1,1,0,0,0,0,0
1,25,13411.67,6,5,116160.23,1,1,0,0,0,0,0,1
0,50,189543.19,4,9,102535.57,1,1,1,0,0,0,1,0
1,43,141679.73,6,1,147167.25,1,0,0,0,0,0,0,1
0,29,141404.07,1,4,96974.97,1,0,1,0,1,0,0,0
0,51,34967.75,5,2,105229.53,1,1,0,0,0,0,0,0
0,19,55500.17,2,6,119827.49379288736,2,1,0,1,0,0,0,0
1,42,174667.65,4,9,132739.26,2,0,0,0,0,0,1,0
0,36,92536.0,2,2,119827.49379288736,2,1,0,1,0,0,0,0
0,52,80259.67,6,1,154733.97,1,1,0,0,0,0,0,1
1,38,68093.23,4,8,65942.26,1,1,1,0,0,0,1,0
0,52,162756.29,2,9,111973.97,1,1,1,1,0,0,0,0
1,53,1235.49,3,3,83568.26,1,0,0,0,0,1,0,0
1,39,58883.91,5,6,119827.49379288736,2,1,1,0,0,0,0,0
1,32,187740.04,5,1,144875.71,1,0,0,0,0,0,0,0
0,34,128136.29,2,2,76322.69,1,1,0,1,0,0,0,0
0,27,125698.97,2,3,119827.49379288736,2,0,1,1,0,0,0,0
1,42,28714.34,4,9,119827.49379288736,2,1,1,0,0,0,1,0
0,49,33759.41,5,4,88826.07,1,1,1,0,0,0,0,0
0,79,174118.93,1,5,108078.56,1,1,1,0,1,0,0,0
1,42,43435.43,2,2,139561.46,1,1,0,1,0,0,0,0
0,38,38962.94,2,6,107193.82,2,0,0,1,0,0,0,0
0,39,32824.15,1,10,160132.75,1,1,0,0,1,0,0,0
0,29,171037.63,2,6,185544.36,1,1,0,1,0,0,0,0
0,22,42934.43,2,5,89492.62,1,0,0,1,0,0,0,0
1,41,134158.09,2,6,119827.49379288736,2,0,1,1,0,0,0,0
1,33,73018.74,6,3,119827.49379288736,2,1,0,0,0,0,0,1
1,34,138882.98,6,5,122453.37,2,1,0,0,0,0,0,1
1,33,111622.76,4,4,51690.89,1,1,0,0,0,0,1,0
0,42,156774.94,6,2,156371.61,2,0,1,0,0,0,0,1
1,37,95864.5,4,2,119827.49379288736,2,0,1,0,0,0,1,0
0,29,112664.24,5,8,119827.49379288736,2,1,0,0,0,0,0,0
1,38,189143.94,4,2,136858.42,1,0,1,0,0,0,1,0
0,35,86764.46,6,2,90865.8,1,1,1,0,0,0,0,1
1,47,92708.1,4,5,102562.23,1,1,0,0,0,0,1,0
1,31,83679.46,4,9,143321.97,1,1,0,0,0,0,1,0
1,26,122810.53,4,3,130483.95,1,1,0,0,0,0,1,0
1,74,46172.47,6,7,105102.5,1,1,1,0,0,0,0,1
0,38,65720.92,5,9,99167.54,1,1,0,0,0,0,0,0
1,42,74077.91,2,9,119827.49379288736,1,1,0,1,0,0,0,0
1,32,14187.78,4,3,136659.74,1,1,1,0,0,0,1,0
0,27,6468.24,3,8,119827.49379288736,2,0,0,0,0,1,0,0
1,37,5353.12,5,3,171653.17,1,0,1,0,0,0,0,0
1,42,100998.5,2,4,126115.6,1,1,0,1,0,0,0,0
0,26,93255.85,3,2,119827.49379288736,2,1,1,0,0,1,0,0
1,32,111421.45,4,3,145166.09,2,0,0,0,0,0,1,0
1,40,110454.46,2,7,147754.68,1,1,1,1,0,0,0,0
1,30,62972.13,1,6,105128.85,2,1,1,0,1,0,0,0
1,36,168816.22,4,8,116993.43,2,1,0,0,0,0,1,0
1,37,77108.66,1,9,119827.49379288736,2,0,1,0,1,0,0,0
1,36,49653.37,3,1,155176.83,2,1,1,0,0,1,0,0
1,35,109794.31,2,5,110080.3,1,1,1,1,0,0,0,0
1,37,60194.05,5,9,124969.13,1,1,0,0,0,0,0,0
1,34,92794.61,6,8,114088.32,1,1,0,0,0,0,0,1
1,36,199841.32,3,3,155423.17,1,1,1,0,0,1,0,0
1,52,96823.32,3,8,109922.61,1,1,1,0,0,1,0,0
0,35,101192.08,4,5,119827.49379288736,2,1,0,0,0,0,1,0
1,36,143635.36,4,4,119827.49379288736,2,1,0,0,0,0,1,0
0,34,104331.76,3,6,97435.85,2,1,1,0,0,1,0,0
0,55,100686.11,2,2,159441.27,1,1,0,1,0,0,0,0
1,51,144184.06,2,5,97565.74,1,0,0,1,0,0,0,0
0,48,65069.03,1,7,119827.49379288736,2,1,0,0,1,0,0,0
1,41,97213.09,4,10,119827.49379288736,2,0,1,0,0,0,1,0
0,39,91366.42,6,4,119827.49379288736,2,1,0,0,0,0,0,1
0,38,171340.68,4,10,123711.73,2,1,0,0,0,0,1,0
1,36,21478.36,2,8,97786.08,2,0,1,1,0,0,0,0
0,27,144181.48,5,4,119827.49379288736,2,1,0,0,0,0,0,0
1,49,157822.54,5,8,119827.49379288736,2,0,0,0,0,0,0,0
0,33,175544.02,6,0,119827.49379288736,1,0,0,0,0,0,0,1
1,41,174337.68,5,1,90218.11,1,1,0,0,0,0,0,0
0,23,103697.57,3,4,71433.08,1,1,0,0,0,1,0,0
1,38,83263.06,2,0,119827.49379288736,1,1,0,1,0,0,0,0
0,33,15142.1,2,7,130367.87,1,1,0,1,0,0,0,0
1,31,149170.92,1,6,82613.56,2,1,0,0,1,0,0,0
1,48,7919.08,4,2,119827.49379288736,2,1,1,0,0,0,1,0
0,71,49506.82,2,2,119827.49379288736,2,1,1,1,0,0,0,0
0,38,99377.27,1,8,153058.64,1,1,0,0,1,0,0,0
1,46,189988.65,1,3,65269.23,1,0,1,0,1,0,0,0
0,39,44363.42,2,1,142876.98,2,1,0,1,0,0,0,0
0,21,54141.5,5,5,113157.22,1,1,1,0,0,0,0,0
0,31,183051.6,4,7,119827.49379288736,1,0,1,0,0,0,1,0
1,41,132152.32,4,8,119827.49379288736,2,1,0,0,0,0,1,0
1,39,58854.88,5,10,105473.74,1,0,0,0,0,0,0,0
0,49,196257.68,1,5,154776.42,2,0,0,0,1,0,0,0
0,49,182865.09,3,8,119827.49379288736,1,1,1,0,0,1,0,0
1,38,175905.97,5,7,86824.09,1,0,0,0,0,0,0,0
0,64,84760.32,2,1,169362.43,1,1,0,1,0,0,0,0
1,37,96088.54,6,1,177069.24,2,1,1,0,0,0,0,1
1,47,151375.73,1,2,119827.49379288736,2,1,0,0,1,0,0,0
1,32,198317.23,1,2,117265.21,1,1,1,0,1,0,0,0
0,46,138380.11,5,2,119827.49379288736,1,1,1,0,0,0,0,0
0,48,124720.68,5,9,82794.18,1,1,0,0,0,0,0,0
1,37,88669.89,6,1,142663.46,1,0,1,0,0,0,0,1
0,42,38819.45,5,5,147531.82,1,1,1,0,0,0,0,0
1,34,48559.19,1,3,100337.96,3,1,0,0,1,0,0,0
1,40,45038.74,3,7,119827.49379288736,2,0,0,0,0,1,0,0
0,37,178106.34,5,5,92171.35,3,1,0,0,0,0,0,0
1,30,146154.06,1,7,92847.59,1,1,0,0,1,0,0,0
0,30,194144.45,4,6,131286.46,1,1,0,0,0,0,1,0
1,41,163736.09,4,7,119827.49379288736,1,1,0,0,0,0,1,0
0,44,126644.98,1,2,112652.08,2,1,0,0,1,0,0,0
0,31,90384.26,3,8,100375.39,1,1,1,0,0,1,0,0
1,37,287.99,5,8,119827.49379288736,2,1,1,0,0,0,0,0
1,31,158054.49,2,1,132862.59,1,0,0,1,0,0,0,0
1,38,75959.1,3,1,101487.18,1,1,1,0,0,1,0,0
1,44,9200.54,2,5,119827.49379288736,2,0,1,1,0,0,0,0
1,23,134188.11,4,6,119827.49379288736,2,1,1,0,0,0,1,0
1,36,185144.08,6,5,141952.07,1,1,1,0,0,0,0,1
0,64,91149.48,5,4,116954.32,1,1,1,0,0,0,0,0
1,32,115525.13,6,4,162657.64,2,1,1,0,0,0,0,1
0,26,185488.81,6,4,119827.49379288736,2,1,0,0,0,0,0,1
1,30,8693.8,1,4,101802.67,1,0,0,0,1,0,0,0
1,35,186118.93,5,8,138782.76,1,1,1,0,0,0,0,0
0,34,124226.16,5,3,119827.49379288736,2,1,1,0,0,0,0,0
1,27,167522.19,1,7,149400.27,1,0,0,0,1,0,0,0
1,35,105443.47,6,3,146311.58,1,1,1,0,0,0,0,1
0,66,172852.06,5,6,135392.31,2,1,1,0,0,0,0,0
1,39,79503.05,6,2,104349.45,1,0,0,0,0,0,0,1
0,46,164967.21,6,5,141788.63,2,0,0,0,0,0,0,1
1,44,43018.82,5,2,119827.49379288736,2,1,0,0,0,0,0,0
1,26,175296.76,1,8,146133.39,1,1,1,0,1,0,0,0
0,27,144099.48,1,7,119827.49379288736,2,1,0,0,1,0,0,0
0,29,4272.0,6,7,169988.35,1,1,0,0,0,0,0,1
0,47,107825.08,5,1,119827.49379288736,1,1,0,0,0,0,0,0
0,29,106276.55,6,10,130420.2,2,0,0,0,0,0,0,1
0,57,108528.74,4,0,136820.99,1,0,1,0,0,0,1,0
1,49,46521.45,6,8,121537.71,2,1,0,0,0,0,0,1
1,39,22197.8,5,0,127631.62,1,0,1,0,0,0,0,0
1,38,4554.67,2,2,96798.79,2,1,1,1,0,0,0,0
1,50,63606.22,3,1,81947.76,1,0,1,0,0,1,0,0
0,29,94780.9,1,6,119827.49379288736,2,0,1,0,1,0,0,0
0,32,33606.52,6,6,119827.49379288736,2,0,0,0,0,0,0,1
1,47,145789.71,2,5,119827.49379288736,2,0,0,1,0,0,0,0
1,48,72105.63,1,9,119827.49379288736,2,1,1,0,1,0,0,0
1,59,27435.41,2,4,119827.49379288736,2,1,1,1,0,0,0,0
0,29,84932.4,3,7,147199.07,1,1,1,0,0,1,0,0
1,40,92075.01,4,3,120105.43,1,1,0,0,0,0,1,0
1,34,4802.27,5,4,99441.21,2,0,1,0,0,0,0,0
1,42,168294.27,6,2,119827.49379288736,1,1,1,0,0,0,0,1
0,40,182224.14,5,9,119827.49379288736,2,1,0,0,0,0,0,0
0,33,172524.51,3,1,87347.7,1,1,0,0,0,1,0,0
1,54,162719.69,6,8,119827.49379288736,1,1,1,0,0,0,0,1
0,40,163757.29,2,7,119827.49379288736,2,1,1,1,0,0,0,0
1,23,19793.73,2,9,119827.49379288736,1,1,0,1,0,0,0,0
1,18,171770.58,6,7,102983.91,1,1,0,0,0,0,0,1
1,40,138351.68,4,3,153639.11,1,1,1,0,0,0,1,0
1,31,26116.82,1,4,141989.27,2,1,0,0,1,0,0,0
0,41,71139.31,3,2,91621.69,1,1,1,0,0,1,0,0
1,25,93073.04,1,1,157404.02,2,1,0,0,1,0,0,0
1,31,148689.13,4,7,136658.61,1,1,1,0,0,0,1,0
0,25,199357.24,1,2,158266.42,3,1,1,0,1,0,0,0
1,49,97640.2,5,0,191808.73,1,0,0,0,0,0,0,0
0,33,153012.13,2,7,114430.18,2,1,1,1,0,0,0,0
1,41,14479.29,5,5,119827.49379288736,2,0,1,0,0,0,0,0
1,62,119348.76,3,3,131078.42,2,1,0,0,0,1,0,0
0,39,14109.85,4,5,165272.13,1,1,0,0,0,0,1,0
1,28,98060.51,2,2,119827.49379288736,1,0,0,1,0,0,0,0
0,41,166526.26,5,7,176845.41,3,1,0,0,0,0,0,0
0,37,57215.85,2,7,138503.51,2,1,0,1,0,0,0,0
1,33,107429.71,3,1,132527.9,2,0,1,0,0,1,0,0
0,39,95007.8,4,0,122501.28,2,1,1,0,0,0,1,0
1,26,95145.14,3,7,116244.14,2,1,1,0,0,1,0,0
0,38,192800.25,4,3,119827.49379288736,2,1,0,0,0,0,1,0
1,47,174311.3,5,5,140187.1,2,1,1,0,0,0,0,0
1,39,109545.56,2,7,82255.51,2,1,0,1,0,0,0,0
0,37,97893.32,5,8,119827.49379288736,2,1,1,0,0,0,0,0
0,41,3414.72,4,1,119827.49379288736,2,1,0,0,0,0,1,0
0,26,124964.82,4,8,119827.49379288736,2,1,1,0,0,0,1,0
0,28,8814.69,6,6,119827.49379288736,1,0,1,0,0,0,0,1
0,58,81436.68,3,2,131852.81,1,1,0,0,0,1,0,0
0,61,166305.16,1,5,62055.17,3,1,0,0,1,0,0,0
1,57,132370.75,1,1,120043.13,1,1,0,0,1,0,0,0
0,52,122782.5,5,7,119827.49379288736,1,1,1,0,0,0,0,0
1,47,119808.64,5,2,119827.49379288736,2,1,1,0,0,0,0,0
1,54,52035.29,6,9,96402.96,1,0,0,0,0,0,0,1
1,36,33687.9,1,6,147137.74,1,1,1,0,1,0,0,0
1,32,15658.99,2,8,170291.22,2,0,1,1,0,0,0,0
1,35,84509.57,1,5,136857.0,1,0,0,0,1,0,0,0
1,36,60906.12,4,9,129829.59,1,1,1,0,0,0,1,0
1,23,170262.97,4,7,104744.89,1,1,0,0,0,0,1,0
0,64,21630.21,6,10,98362.35,2,1,1,0,0,0,0,1
1,38,135662.17,5,5,163034.82,2,1,1,0,0,0,0,0
0,54,133573.29,1,4,118449.21,1,1,1,0,1,0,0,0
1,51,194733.28,1,6,119827.49379288736,2,0,1,0,1,0,0,0
1,33,4082.52,1,7,119827.49379288736,2,0,1,0,1,0,0,0
1,37,98646.22,2,2,127609.59,1,1,0,1,0,0,0,0
0,23,160249.1,6,5,119827.49379288736,2,1,0,0,0,0,0,1
1,44,5075.17,1,3,116967.68,1,1,0,0,1,0,0,0
1,28,90174.83,2,8,137300.23,1,1,0,1,0,0,0,0
0,44,47729.33,1,10,119827.49379288736,1,0,1,0,1,0,0,0
0,34,60728.89,3,1,154139.45,1,1,1,0,0,1,0,0
1,62,187756.24,5,1,43772.66,3,1,0,0,0,0,0,0
1,54,84920.49,4,7,111729.47,2,0,1,0,0,0,1,0
1,35,88659.07,2,8,153137.74,1,1,0,1,0,0,0,0
0,62,162889.1,6,2,119827.49379288736,2,1,1,0,0,0,0,1
0,41,121967.88,3,6,135203.81,2,1,1,0,0,1,0,0
0,28,125062.02,5,9,119827.49379288736,2,1,1,0,0,0,0,0
0,33,56585.2,1,5,129335.65,1,1,1,0,1,0,0,0
0,33,148779.41,3,6,138053.79,2,1,0,0,0,1,0,0
0,38,13123.41,4,8,82407.51,1,1,0,0,0,0,1,0
0,37,139377.24,2,6,96340.81,2,1,1,1,0,0,0,0
0,32,80130.54,4,2,119827.49379288736,1,1,1,0,0,0,1,0
0,41,37674.47,2,7,115171.71,1,1,1,1,0,0,0,0
0,40,119059.13,3,0,119827.49379288736,1,1,0,0,0,1,0,0
1,34,66526.01,3,3,143292.95,1,1,0,0,0,1,0,0
0,25,20682.46,4,7,128524.19,2,1,0,0,0,0,1,0
1,26,60941.27,1,5,111128.04,1,1,0,0,1,0,0,0
1,52,21834.4,3,1,171236.3,2,0,0,0,0,1,0,0
0,44,177528.92,6,9,119827.49379288736,2,1,0,0,0,0,0,1
0,26,146785.44,3,9,121508.28,1,1,1,0,0,1,0,0
0,42,76209.56,2,7,119827.49379288736,2,0,1,1,0,0,0,0
0,33,102426.12,3,0,64900.32,2,1,0,0,0,1,0,0
1,31,190803.37,4,10,138653.51,1,1,0,0,0,0,1,0
0,48,116971.05,6,6,140576.11,1,1,1,0,0,0,0,1
0,48,83210.84,1,8,115713.84,2,0,0,0,1,0,0,0
0,55,58442.25,1,4,119827.49379288736,2,1,1,0,1,0,0,0
1,46,153015.42,6,10,119827.49379288736,2,1,0,0,0,0,0,1
0,48,103944.37,1,2,108128.96,2,1,1,0,1,0,0,0
1,34,130686.59,6,7,119827.49379288736,2,0,0,0,0,0,0,1
0,25,183259.35,4,8,127974.06,2,1,1,0,0,0,1,0
0,33,154598.56,4,6,145580.61,1,1,1,0,0,0,1,0
0,52,131312.56,1,6,191665.21,1,1,1,0,1,0,0,0
1,24,47997.39,2,10,68781.82,1,0,1,1,0,0,0,0
0,34,20598.59,6,8,42157.08,1,1,0,0,0,0,0,1
1,58,126144.96,1,3,137318.42,1,1,1,0,1,0,0,0
1,44,189742.78,2,1,141136.62,1,1,0,1,0,0,0,0
1,31,161574.19,3,4,118342.26,1,0,0,0,0,1,0,0
0,50,88566.9,1,1,119827.49379288736,4,1,0,0,1,0,0,0
0,25,15467.98,1,4,165686.11,2,1,0,0,1,0,0,0
0,38,10333.78,1,1,82083.52,1,0,1,0,1,0,0,0
0,45,193412.05,3,4,119827.49379288736,2,1,1,0,0,1,0,0
1,23,104120.17,4,0,187861.18,2,1,1,0,0,0,1,0
1,25,52341.15,5,9,148042.97,2,1,0,0,0,0,0,0
1,42,43018.98,6,5,141927.1,1,1,1,0,0,0,0,1
0,31,20388.77,4,7,140931.82,1,0,1,0,0,0,1,0
1,36,145562.4,2,9,119827.49379288736,2,0,1,1,0,0,0,0
0,35,144251.38,5,2,119827.49379288736,2,0,0,0,0,0,0,0
0,35,183584.14,3,5,111743.43,1,1,1,0,0,1,0,0
0,37,169386.81,2,1,106881.5,2,0,0,1,0,0,0,0
0,61,66238.23,1,3,131583.59,4,0,1,0,1,0,0,0
1,34,21360.88,2,3,83132.09,1,1,1,1,0,0,0,0
1,26,152491.22,6,6,119827.49379288736,2,0,0,0,0,0,0,1
0,36,174235.06,4,3,169025.83,1,1,0,0,0,0,1,0
0,31,103165.15,4,0,118100.59,2,1,0,0,0,0,1,0
0,36,140460.01,2,2,108913.84,2,1,1,1,0,0,0,0
0,32,4721.3,2,0,92466.21,1,1,0,1,0,0,0,0
1,62,64490.67,1,7,80927.56,1,0,1,0,1,0,0,0
1,40,164768.82,3,2,119827.49379288736,2,1,1,0,0,1,0,0
0,36,96660.76,4,10,145750.45,2,1,1,0,0,0,1,0
1,26,197594.34,4,4,119827.49379288736,2,1,1,0,0,0,1,0
1,35,13218.6,3,7,119827.49379288736,2,1,0,0,0,1,0,0
0,51,140937.91,1,8,107494.86,2,1,0,0,1,0,0,0
0,38,332.81,5,0,119827.49379288736,2,1,1,0,0,0,0,0
0,55,81431.99,4,1,123378.2,1,1,0,0,0,0,1,0
0,35,90280.7,6,4,115680.81,1,1,1,0,0,0,0,1
1,66,141476.56,3,4,86459.8,1,1,1,0,0,1,0,0
0,55,196794.11,2,5,119827.49379288736,1,0,1,1,0,0,0,0
1,42,64613.81,2,3,87807.29,2,1,1,1,0,0,0,0
0,32,22487.45,1,10,119827.49379288736,1,1,1,0,1,0,0,0
0,39,27375.15,1,6,119827.49379288736,2,0,1,0,1,0,0,0
1,39,151738.54,5,4,127771.35,2,0,1,0,0,0,0,0
0,40,135459.02,1,7,140596.95,1,0,1,0,1,0,0,0
1,32,161642.08,4,6,177729.13,1,1,1,0,0,0,1,0
0,40,33524.6,6,4,79927.36,2,1,1,0,0,0,0,1
1,37,158049.9,6,3,119827.49379288736,1,1,0,0,0,0,0,1
0,44,41852.24,4,5,125584.17,2,1,1,0,0,0,1,0
0,37,159132.83,3,9,145219.3,1,1,0,0,0,1,0,0
1,34,105965.25,3,1,61687.33,2,1,0,0,0,1,0,0
0,37,7312.25,4,4,119827.49379288736,3,1,0,0,0,0,1,0
0,35,126997.53,4,2,79126.17,1,1,1,0,0,0,1,0
0,32,199418.02,3,7,119827.49379288736,2,1,1,0,0,1,0,0
1,33,192928.82,5,10,118327.17,2,1,1,0,0,0,0,0
1,57,53179.21,1,3,89079.41,1,1,1,0,1,0,0,0
1,40,121402.53,5,10,112896.86,1,1,1,0,0,0,0,0
1,50,159456.87,4,5,124233.24,1,0,1,0,0,0,1,0
1,48,71139.8,6,8,119827.49379288736,2,1,0,0,0,0,0,1
0,28,74800.99,1,1,90537.16,1,0,1,0,1,0,0,0
1,41,93874.87,1,8,127205.32,4,1,0,0,1,0,0,0
0,29,133457.52,1,8,121326.42,1,1,0,0,1,0,0,0
1,34,72085.1,1,8,119827.49379288736,1,1,0,0,1,0,0,0
1,48,117830.57,3,5,119827.49379288736,1,0,1,0,0,1,0,0
0,64,100995.11,2,3,139663.37,1,0,1,1,0,0,0,0
0,26,37697.29,6,3,119827.49379288736,2,1,0,0,0,0,0,1
1,41,199108.88,3,7,119827.49379288736,2,1,1,0,0,1,0,0
1,37,199693.84,5,9,122506.38,1,0,1,0,0,0,0,0
1,38,94415.6,2,6,119827.49379288736,2,1,1,1,0,0,0,0
0,37,73464.88,4,10,121532.17,2,1,1,0,0,0,1,0
0,28,56185.98,3,9,119827.49379288736,2,1,1,0,0,1,0,0
1,54,116179.92,5,9,156367.6,2,0,1,0,0,0,0,0
1,67,59457.0,4,1,88382.01,1,0,1,0,0,0,1,0
1,32,46019.43,6,1,59271.82,1,1,1,0,0,0,0,1
0,63,502.7,3,10,119827.49379288736,2,0,1,0,0,1,0,0
1,36,130861.95,1,7,144852.06,1,0,0,0,1,0,0,0
1,29,10928.3,1,5,147092.65,1,1,0,0,1,0,0,0
1,28,8755.69,4,0,143988.0,2,1,0,0,0,0,1,0
1,50,12016.79,2,3,119827.49379288736,2,1,0,1,0,0,0,0
1,41,57128.78,5,6,97663.16,2,1,0,0,0,0,0,0
1,29,125877.22,5,7,119827.49379288736,2,0,1,0,0,0,0,0
1,33,33700.52,1,0,124781.67,1,0,1,0,1,0,0,0
0,29,138527.56,2,1,154333.82,1,1,1,1,0,0,0,0
0,62,58381.77,5,1,107735.93,1,0,1,0,0,0,0,0
0,32,113666.48,6,4,119827.49379288736,2,1,1,0,0,0,0,1
1,42,40014.76,3,1,98495.72,1,1,0,0,0,1,0,0
0,21,116106.52,3,0,119827.49379288736,2,1,0,0,0,1,0,0
0,33,56053.06,3,7,99046.31,2,1,1,0,0,1,0,0
1,38,180426.2,5,8,119827.49379288736,2,1,0,0,0,0,0,0
1,37,74320.75,3,7,119827.49379288736,2,1,1,0,0,1,0,0
0,50,12493.61,5,5,101242.98,2,1,0,0,0,0,0,0
0,31,188377.21,2,6,119827.49379288736,2,1,0,1,0,0,0,0
1,38,43801.27,5,7,101985.81,2,0,0,0,0,0,0,0
0,36,182156.86,3,6,100762.64,1,1,0,0,0,1,0,0
1,37,83263.04,5,10,119827.49379288736,2,0,0,0,0,0,0,0
0,48,99475.95,3,1,156848.13,2,1,1,0,0,1,0,0
0,38,118383.18,2,9,149571.94,1,1,0,1,0,0,0,0
1,37,197266.58,1,4,126872.6,1,1,0,0,1,0,0,0
0,78,188435.38,5,2,119827.49379288736,2,0,1,0,0,0,0,0
1,41,120284.67,1,2,119782.72,2,0,0,0,1,0,0,0
1,33,138504.28,2,8,119827.49379288736,2,1,0,1,0,0,0,0
0,27,106969.98,4,8,98926.4,1,1,1,0,0,0,1,0
1,37,6035.51,2,1,119827.49379288736,2,0,1,1,0,0,0,0
1,42,125435.47,5,0,115915.53,2,0,1,0,0,0,0,0
1,38,133692.88,1,8,119827.49379288736,2,1,1,0,1,0,0,0
1,70,74532.02,4,6,119684.88,2,1,1,0,0,0,1,0
1,45,46864.0,4,6,136855.24,1,1,0,0,0,0,1,0
0,39,74870.99,6,6,48023.83,1,1,0,0,0,0,0,1
1,33,4389.4,4,8,151607.56,1,1,0,0,0,0,1,0
0,50,48170.57,3,2,90408.16,2,0,0,0,0,1,0,0
1,40,91973.63,4,4,118628.8,1,0,0,0,0,0,1,0
1,35,192381.21,4,9,119827.49379288736,2,1,0,0,0,0,1,0
0,28,146851.73,5,8,90371.09,1,1,1,0,0,0,0,0
1,45,183540.22,5,3,104339.11,2,1,1,0,0,0,0,0
0,31,181893.31,2,2,57530.06,1,1,1,1,0,0,0,0
